信息大小:0	LinkID:0	Flag:0	岔路数:0	番号:0	无道路名称
信息大小:24	LinkID:30565	Flag:1	岔路数:0	番号:10	道路名称:１＝南大路
信息大小:24	LinkID:30567	Flag:1	岔路数:0	番号:10	道路名称:１＝南大路
信息大小:24	LinkID:30569	Flag:1	岔路数:0	番号:10	道路名称:１＝南大路
信息大小:26	LinkID:30571	Flag:1	岔路数:0	番号:10	道路名称:１＝沪太支路
信息大小:26	LinkID:30573	Flag:1	岔路数:0	番号:10	道路名称:１＝沪太支路
信息大小:24	LinkID:30575	Flag:1	岔路数:0	番号:10	道路名称:１＝石泉路
信息大小:24	LinkID:30577	Flag:1	岔路数:0	番号:10	道路名称:１＝石泉路
信息大小:24	LinkID:30579	Flag:1	岔路数:0	番号:10	道路名称:１＝石泉路
信息大小:26	LinkID:30581	Flag:1	岔路数:0	番号:10	道路名称:１＝东宝兴路
信息大小:26	LinkID:30583	Flag:1	岔路数:0	番号:10	道路名称:１＝东宝兴路
信息大小:26	LinkID:30585	Flag:1	岔路数:0	番号:10	道路名称:１＝东宝兴路
信息大小:26	LinkID:30587	Flag:1	岔路数:0	番号:10	道路名称:１＝东宝兴路
信息大小:24	LinkID:30589	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30591	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30593	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30595	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30597	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30599	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30601	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30603	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30605	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30607	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30609	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30611	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30613	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30615	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30617	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30619	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30621	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30623	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30625	Flag:1	岔路数:0	番号:10	道路名称:１＝交通路
信息大小:24	LinkID:30627	Flag:1	岔路数:0	番号:10	道路名称:１＝中兴路
信息大小:24	LinkID:30629	Flag:1	岔路数:0	番号:10	道路名称:１＝中兴路
信息大小:24	LinkID:30631	Flag:1	岔路数:0	番号:10	道路名称:１＝铜川路
信息大小:24	LinkID:30633	Flag:1	岔路数:0	番号:10	道路名称:１＝铜川路
信息大小:24	LinkID:30635	Flag:1	岔路数:0	番号:10	道路名称:１＝铜川路
信息大小:24	LinkID:30637	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30639	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30641	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30643	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30645	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30647	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30649	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30651	Flag:1	岔路数:0	番号:10	道路名称:１＝公平路
信息大小:24	LinkID:30653	Flag:1	岔路数:0	番号:10	道路名称:１＝欧阳路
信息大小:26	LinkID:30655	Flag:1	岔路数:0	番号:10	道路名称:１＝东长治路
信息大小:26	LinkID:30657	Flag:1	岔路数:0	番号:10	道路名称:１＝东长治路
信息大小:26	LinkID:30659	Flag:1	岔路数:0	番号:10	道路名称:１＝东长治路
信息大小:26	LinkID:30661	Flag:1	岔路数:0	番号:10	道路名称:１＝东长治路
信息大小:26	LinkID:30663	Flag:1	岔路数:0	番号:10	道路名称:１＝东长治路
信息大小:26	LinkID:30665	Flag:1	岔路数:0	番号:10	道路名称:１＝东长治路
信息大小:26	LinkID:30667	Flag:1	岔路数:0	番号:10	道路名称:１＝东大名路
信息大小:26	LinkID:30669	Flag:1	岔路数:0	番号:10	道路名称:１＝东大名路
信息大小:26	LinkID:30671	Flag:1	岔路数:0	番号:10	道路名称:１＝海伦西路
信息大小:26	LinkID:30673	Flag:1	岔路数:0	番号:10	道路名称:１＝海伦西路
信息大小:12	LinkID:30675	Flag:0	岔路数:0	番号:10	无道路名称
信息大小:26	LinkID:30677	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30679	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30681	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30683	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30685	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30687	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30689	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30691	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30693	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30695	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30697	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30699	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30701	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30703	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30705	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30707	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30709	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30711	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30713	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30715	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30717	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30719	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30721	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30723	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30725	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:24	LinkID:30727	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30729	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30731	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30733	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30735	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30737	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30739	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30741	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30743	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30745	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30747	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30749	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30751	Flag:1	岔路数:0	番号:10	道路名称:１＝新村路
信息大小:24	LinkID:30753	Flag:1	岔路数:0	番号:10	道路名称:１＝灵石路
信息大小:24	LinkID:30755	Flag:1	岔路数:0	番号:10	道路名称:１＝灵石路
信息大小:24	LinkID:30757	Flag:1	岔路数:0	番号:10	道路名称:１＝灵石路
信息大小:24	LinkID:30759	Flag:1	岔路数:0	番号:10	道路名称:１＝灵石路
信息大小:24	LinkID:30761	Flag:1	岔路数:0	番号:10	道路名称:１＝灵石路
信息大小:24	LinkID:30763	Flag:1	岔路数:0	番号:10	道路名称:１＝双山路
信息大小:24	LinkID:30765	Flag:1	岔路数:0	番号:10	道路名称:１＝双山路
信息大小:24	LinkID:30767	Flag:1	岔路数:0	番号:10	道路名称:１＝双山路
信息大小:24	LinkID:30769	Flag:1	岔路数:0	番号:10	道路名称:１＝双山路
信息大小:26	LinkID:30771	Flag:1	岔路数:0	番号:10	道路名称:１＝延长西路
信息大小:24	LinkID:30773	Flag:1	岔路数:0	番号:10	道路名称:１＝天宝路
信息大小:24	LinkID:30775	Flag:1	岔路数:0	番号:10	道路名称:１＝天宝路
信息大小:24	LinkID:30777	Flag:1	岔路数:0	番号:10	道路名称:１＝天宝路
信息大小:26	LinkID:30779	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30781	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30783	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30785	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30787	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30789	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30791	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30793	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30795	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30797	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30799	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30801	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30803	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30805	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30807	Flag:1	岔路数:0	番号:10	道路名称:１＝共和新路
信息大小:26	LinkID:30809	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30811	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30813	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30815	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30817	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30819	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30821	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30823	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:26	LinkID:30825	Flag:1	岔路数:0	番号:10	道路名称:１＝大连西路
信息大小:24	LinkID:30827	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:24	LinkID:30829	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:24	LinkID:30831	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:24	LinkID:30833	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:24	LinkID:30835	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:24	LinkID:30837	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:24	LinkID:30839	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:26	LinkID:30841	Flag:1	岔路数:0	番号:10	道路名称:１＝广中西路
信息大小:26	LinkID:30843	Flag:1	岔路数:0	番号:10	道路名称:１＝广中西路
信息大小:26	LinkID:30845	Flag:1	岔路数:0	番号:10	道路名称:１＝广中西路
信息大小:24	LinkID:30847	Flag:1	岔路数:0	番号:10	道路名称:１＝溧阳路
信息大小:24	LinkID:30849	Flag:1	岔路数:0	番号:10	道路名称:１＝广中路
信息大小:24	LinkID:30851	Flag:1	岔路数:0	番号:10	道路名称:１＝灵石路
信息大小:26	LinkID:30853	Flag:1	岔路数:0	番号:10	道路名称:１＝广中西路
信息大小:26	LinkID:30855	Flag:1	岔路数:0	番号:10	道路名称:１＝西藏北路
信息大小:24	LinkID:30857	Flag:1	岔路数:0	番号:10	道路名称:１＝中兴路
信息大小:26	LinkID:30859	Flag:1	岔路数:0	番号:10	道路名称:１＝广中西路
信息大小:26	LinkID:30861	Flag:1	岔路数:0	番号:10	道路名称:１＝延长中路
信息大小:26	LinkID:30863	Flag:1	岔路数:0	番号:10	道路名称:１＝东宝兴路
信息大小:24	LinkID:30865	Flag:1	岔路数:0	番号:10	道路名称:１＝灵石路
信息大小:24	LinkID:30867	Flag:1	岔路数:0	番号:10	道路名称:１＝曲阳路
信息大小:26	LinkID:30869	Flag:1	岔路数:0	番号:10	道路名称:１＝广中西路
信息大小:26	LinkID:30871	Flag:1	岔路数:0	番号:10	道路名称:１＝延长中路
信息大小:24	LinkID:30873	Flag:1	岔路数:0	番号:10	道路名称:１＝光新路
信息大小:24	LinkID:30875	Flag:1	岔路数:0	番号:10	道路名称:１＝场中路
信息大小:12	LinkID:30877	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:30879	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:30881	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:30883	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:28	LinkID:30885	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30887	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30889	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30891	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30893	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30895	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30897	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30899	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30901	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30903	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30905	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30907	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:28	LinkID:30909	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北一路
信息大小:26	LinkID:30911	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北路
信息大小:26	LinkID:30913	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北路
信息大小:26	LinkID:30915	Flag:1	岔路数:0	番号:11	道路名称:１＝中山北路
信息大小:24	LinkID:30917	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30919	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30921	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30923	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30925	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30927	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30929	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30931	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30933	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30935	Flag:1	岔路数:0	番号:11	道路名称:１＝三门路
信息大小:24	LinkID:30937	Flag:1	岔路数:0	番号:11	道路名称:１＝吉浦路
信息大小:24	LinkID:30939	Flag:1	岔路数:0	番号:11	道路名称:１＝吉浦路
信息大小:24	LinkID:30941	Flag:1	岔路数:0	番号:11	道路名称:１＝吉浦路
信息大小:24	LinkID:30943	Flag:1	岔路数:0	番号:11	道路名称:１＝吉浦路
信息大小:24	LinkID:30945	Flag:1	岔路数:0	番号:11	道路名称:１＝吉浦路
信息大小:24	LinkID:30947	Flag:1	岔路数:0	番号:11	道路名称:１＝骊山路
信息大小:24	LinkID:30949	Flag:1	岔路数:0	番号:11	道路名称:１＝华阴路
信息大小:24	LinkID:30951	Flag:1	岔路数:0	番号:11	道路名称:１＝真华路
信息大小:24	LinkID:30953	Flag:1	岔路数:0	番号:11	道路名称:１＝高平路
信息大小:24	LinkID:30955	Flag:1	岔路数:0	番号:11	道路名称:１＝高平路
信息大小:24	LinkID:30957	Flag:1	岔路数:0	番号:11	道路名称:１＝高平路
信息大小:24	LinkID:30959	Flag:1	岔路数:0	番号:11	道路名称:１＝高平路
信息大小:24	LinkID:30961	Flag:1	岔路数:0	番号:11	道路名称:１＝高平路
信息大小:24	LinkID:30963	Flag:1	岔路数:0	番号:11	道路名称:１＝高平路
信息大小:24	LinkID:30965	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30967	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30969	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30971	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30973	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30975	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30977	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30979	Flag:1	岔路数:0	番号:11	道路名称:１＝万安路
信息大小:24	LinkID:30981	Flag:1	岔路数:0	番号:11	道路名称:１＝广粤路
信息大小:24	LinkID:30983	Flag:1	岔路数:0	番号:11	道路名称:１＝广粤路
信息大小:24	LinkID:30985	Flag:1	岔路数:0	番号:11	道路名称:１＝广粤路
信息大小:24	LinkID:30987	Flag:1	岔路数:0	番号:11	道路名称:１＝吉祥路
信息大小:24	LinkID:30989	Flag:1	岔路数:0	番号:11	道路名称:１＝吉祥路
信息大小:24	LinkID:30991	Flag:1	岔路数:0	番号:11	道路名称:１＝吉祥路
信息大小:24	LinkID:30993	Flag:1	岔路数:0	番号:11	道路名称:１＝吉祥路
信息大小:24	LinkID:30995	Flag:1	岔路数:0	番号:11	道路名称:１＝吉祥路
信息大小:24	LinkID:30997	Flag:1	岔路数:0	番号:11	道路名称:１＝吉祥路
信息大小:24	LinkID:30999	Flag:1	岔路数:0	番号:11	道路名称:１＝吉祥路
信息大小:26	LinkID:31001	Flag:1	岔路数:0	番号:11	道路名称:１＝哈尔滨路
信息大小:26	LinkID:31003	Flag:1	岔路数:0	番号:11	道路名称:１＝哈尔滨路
信息大小:26	LinkID:31005	Flag:1	岔路数:0	番号:11	道路名称:１＝哈尔滨路
信息大小:26	LinkID:31007	Flag:1	岔路数:0	番号:11	道路名称:１＝哈尔滨路
信息大小:26	LinkID:31009	Flag:1	岔路数:0	番号:11	道路名称:１＝哈尔滨路
信息大小:24	LinkID:31011	Flag:1	岔路数:0	番号:11	道路名称:１＝嘉兴路
信息大小:26	LinkID:31013	Flag:1	岔路数:0	番号:11	道路名称:１＝武威东路
信息大小:26	LinkID:31015	Flag:1	岔路数:0	番号:11	道路名称:１＝武威东路
信息大小:12	LinkID:31017	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31019	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31021	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:24	LinkID:31023	Flag:1	岔路数:0	番号:11	道路名称:１＝逸仙路
信息大小:24	LinkID:31025	Flag:1	岔路数:0	番号:11	道路名称:１＝临汾路
信息大小:24	LinkID:31027	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31029	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31031	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31033	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31035	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31037	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31039	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31041	Flag:1	岔路数:0	番号:11	道路名称:１＝长临路
信息大小:24	LinkID:31043	Flag:1	岔路数:0	番号:11	道路名称:１＝万荣路
信息大小:24	LinkID:31045	Flag:1	岔路数:0	番号:11	道路名称:１＝万荣路
信息大小:24	LinkID:31047	Flag:1	岔路数:0	番号:11	道路名称:１＝万荣路
信息大小:24	LinkID:31049	Flag:1	岔路数:0	番号:11	道路名称:１＝运城路
信息大小:12	LinkID:31051	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31053	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31055	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31057	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:26	LinkID:31059	Flag:1	岔路数:0	番号:11	道路名称:１＝广灵二路
信息大小:26	LinkID:31061	Flag:1	岔路数:0	番号:11	道路名称:１＝广灵二路
信息大小:26	LinkID:31063	Flag:1	岔路数:0	番号:11	道路名称:１＝广灵四路
信息大小:26	LinkID:31065	Flag:1	岔路数:0	番号:11	道路名称:１＝广灵四路
信息大小:12	LinkID:31067	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31069	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31071	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:12	LinkID:31073	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:24	LinkID:31075	Flag:1	岔路数:0	番号:11	道路名称:１＝罗浮路
信息大小:24	LinkID:31077	Flag:1	岔路数:0	番号:11	道路名称:１＝罗浮路
信息大小:24	LinkID:31079	Flag:1	岔路数:0	番号:11	道路名称:１＝罗浮路
信息大小:24	LinkID:31081	Flag:1	岔路数:0	番号:11	道路名称:１＝子洲路
信息大小:24	LinkID:31083	Flag:1	岔路数:0	番号:11	道路名称:１＝子洲路
信息大小:24	LinkID:31085	Flag:1	岔路数:0	番号:11	道路名称:１＝子洲路
信息大小:24	LinkID:31087	Flag:1	岔路数:0	番号:11	道路名称:１＝赤峰路
信息大小:24	LinkID:31089	Flag:1	岔路数:0	番号:11	道路名称:１＝赤峰路
信息大小:24	LinkID:31091	Flag:1	岔路数:0	番号:11	道路名称:１＝赤峰路
信息大小:24	LinkID:31093	Flag:1	岔路数:0	番号:11	道路名称:１＝峨眉路
信息大小:24	LinkID:31095	Flag:1	岔路数:0	番号:11	道路名称:１＝峨眉路
信息大小:24	LinkID:31097	Flag:1	岔路数:0	番号:11	道路名称:１＝峨眉路
信息大小:24	LinkID:31099	Flag:1	岔路数:0	番号:11	道路名称:１＝南浔路
信息大小:24	LinkID:31101	Flag:1	岔路数:0	番号:11	道路名称:１＝曲沃路
信息大小:24	LinkID:31103	Flag:1	岔路数:0	番号:11	道路名称:１＝曲沃路
信息大小:12	LinkID:31105	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:24	LinkID:31107	Flag:1	岔路数:0	番号:11	道路名称:１＝玉田路
信息大小:24	LinkID:31109	Flag:1	岔路数:0	番号:11	道路名称:１＝玉田路
信息大小:24	LinkID:31111	Flag:1	岔路数:0	番号:11	道路名称:１＝玉田路
信息大小:24	LinkID:31113	Flag:1	岔路数:0	番号:11	道路名称:１＝玉田路
信息大小:24	LinkID:31115	Flag:1	岔路数:0	番号:11	道路名称:１＝玉田路
信息大小:12	LinkID:31117	Flag:0	岔路数:0	番号:11	无道路名称
信息大小:24	LinkID:31119	Flag:1	岔路数:0	番号:11	道路名称:１＝辉河路
信息大小:24	LinkID:31121	Flag:1	岔路数:0	番号:11	道路名称:１＝辉河路
信息大小:24	LinkID:31123	Flag:1	岔路数:0	番号:11	道路名称:１＝辉河路
信息大小:26	LinkID:31125	Flag:1	岔路数:0	番号:11	道路名称:１＝育婴堂路
信息大小:26	LinkID:31127	Flag:1	岔路数:0	番号:11	道路名称:１＝育婴堂路
信息大小:26	LinkID:31129	Flag:1	岔路数:0	番号:11	道路名称:１＝育婴堂路
信息大小:26	LinkID:31131	Flag:1	岔路数:0	番号:11	道路名称:１＝天通庵路
信息大小:26	LinkID:31133	Flag:1	岔路数:0	番号:11	道路名称:１＝天通庵路
信息大小:26	LinkID:31135	Flag:1	岔路数:0	番号:11	道路名称:１＝天通庵路
信息大小:26	LinkID:31137	Flag:1	岔路数:0	番号:11	道路名称:１＝天通庵路
信息大小:26	LinkID:31139	Flag:1	岔路数:0	番号:11	道路名称:１＝天通庵路
信息大小:24	LinkID:31141	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31143	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31145	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31147	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31149	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31151	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31153	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31155	Flag:1	岔路数:0	番号:11	道路名称:１＝宝通路
信息大小:24	LinkID:31157	Flag:1	岔路数:0	番号:11	道路名称:１＝赤峰路
信息大小:24	LinkID:31159	Flag:1	岔路数:0	番号:11	道路名称:１＝赤峰路
信息大小:24	LinkID:31161	Flag:1	岔路数:0	番号:11	道路名称:１＝赤峰路
信息大小:24	LinkID:31163	Flag:1	岔路数:0	番号:11	道路名称:１＝庆阳路
信息大小:24	LinkID:31165	Flag:1	岔路数:0	番号:11	道路名称:１＝庆阳路
信息大小:24	LinkID:31167	Flag:1	岔路数:0	番号:11	道路名称:１＝庆阳路
信息大小:24	LinkID:31169	Flag:1	岔路数:0	番号:11	道路名称:１＝庆阳路
信息大小:24	LinkID:31171	Flag:1	岔路数:0	番号:11	道路名称:１＝庆阳路
信息大小:24	LinkID:31173	Flag:1	岔路数:0	番号:11	道路名称:１＝庆阳路
信息大小:26	LinkID:31175	Flag:1	岔路数:0	番号:11	道路名称:１＝东江湾路
